# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 21:37:46 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+172369+0j,+2.32792e+06+1.18125e+06j
2013-08-28 00:00:02 PST,+198755+0j,+2.96352e+06+1.47204e+06j
2013-08-28 00:00:03 PST,+186899+0j,+2.67821e+06+1.34004e+06j
2013-08-28 00:00:04 PST,+179111+0j,+2.50088e+06+1.25743e+06j
2013-08-28 00:00:05 PST,+181703+0j,+2.56849e+06+1.28724e+06j
2013-08-28 00:00:06 PST,+183486+0j,+2.59598e+06+1.30245e+06j
2013-08-28 00:00:07 PST,+183139+0j,+2.57265e+06+1.29441e+06j
2013-08-28 00:00:08 PST,+182513+0j,+2.54296e+06+1.28343e+06j
2013-08-28 00:00:09 PST,+182009+0j,+2.51631e+06+1.27383e+06j
2013-08-28 00:00:10 PST,+182250+0j,+2.50686e+06+1.27219e+06j
2013-08-28 00:00:11 PST,+183025+0j,+2.53226e+06+1.28259e+06j
2013-08-28 00:00:12 PST,+183262+0j,+2.54606e+06+1.28746e+06j
2013-08-28 00:00:13 PST,+182636+0j,+2.53983e+06+1.28307e+06j
2013-08-28 00:00:14 PST,+182164+0j,+2.53709e+06+1.28032e+06j
2013-08-28 00:00:15 PST,+182211+0j,+2.54639e+06+1.28313e+06j
2013-08-28 00:00:16 PST,+182384+0j,+2.54644e+06+1.28385e+06j
2013-08-28 00:00:17 PST,+182309+0j,+2.54011e+06+1.28178e+06j
2013-08-28 00:00:18 PST,+182181+0j,+2.53261e+06+1.27915e+06j
2013-08-28 00:00:19 PST,+182158+0j,+2.52757e+06+1.27762e+06j
2013-08-28 00:00:20 PST,+182221+0j,+2.52449e+06+1.27701e+06j
2013-08-28 00:00:21 PST,+182285+0j,+2.51916e+06+1.27578e+06j
2013-08-28 00:00:22 PST,+182326+0j,+2.5131e+06+1.27425e+06j
2013-08-28 00:00:23 PST,+182403+0j,+2.5079e+06+1.27312e+06j
2013-08-28 00:00:24 PST,+182487+0j,+2.50284e+06+1.27205e+06j
2013-08-28 00:00:25 PST,+182515+0j,+2.49646e+06+1.27039e+06j
2013-08-28 00:00:26 PST,+182548+0j,+2.50118e+06+1.27185e+06j
2013-08-28 00:00:27 PST,+182644+0j,+2.50818e+06+1.27421e+06j
2013-08-28 00:00:28 PST,+182640+0j,+2.51287e+06+1.27552e+06j
2013-08-28 00:00:29 PST,+182574+0j,+2.51613e+06+1.27616e+06j
