# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:18:14 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+223260+0j,+3.60908e+06+1.76797e+06j
2013-08-28 00:00:02 PST,+230418+0j,+3.82415e+06+1.86378e+06j
2013-08-28 00:00:03 PST,+226962+0j,+3.73547e+06+1.82162e+06j
2013-08-28 00:00:04 PST,+225378+0j,+3.70084e+06+1.8041e+06j
2013-08-28 00:00:05 PST,+225143+0j,+3.70476e+06+1.80405e+06j
2013-08-28 00:00:06 PST,+223526+0j,+3.63651e+06+1.77696e+06j
2013-08-28 00:00:07 PST,+223994+0j,+3.62715e+06+1.77665e+06j
2013-08-28 00:00:08 PST,+224809+0j,+3.62735e+06+1.78071e+06j
2013-08-28 00:00:09 PST,+225270+0j,+3.6174e+06+1.7802e+06j
2013-08-28 00:00:10 PST,+225300+0j,+3.59536e+06+1.77417e+06j
2013-08-28 00:00:11 PST,+224515+0j,+3.58513e+06+1.76744e+06j
2013-08-28 00:00:12 PST,+224562+0j,+3.59889e+06+1.77152e+06j
2013-08-28 00:00:13 PST,+224821+0j,+3.6186e+06+1.77832e+06j
2013-08-28 00:00:14 PST,+224711+0j,+3.62797e+06+1.78042e+06j
2013-08-28 00:00:15 PST,+224796+0j,+3.64288e+06+1.78498e+06j
2013-08-28 00:00:16 PST,+224880+0j,+3.63917e+06+1.78435e+06j
2013-08-28 00:00:17 PST,+224930+0j,+3.63367e+06+1.78306e+06j
2013-08-28 00:00:18 PST,+224809+0j,+3.62334e+06+1.7796e+06j
2013-08-28 00:00:19 PST,+224580+0j,+3.61007e+06+1.77474e+06j
2013-08-28 00:00:20 PST,+224666+0j,+3.60561e+06+1.7739e+06j
2013-08-28 00:00:21 PST,+224759+0j,+3.59783e+06+1.77218e+06j
2013-08-28 00:00:22 PST,+224758+0j,+3.58717e+06+1.76921e+06j
2013-08-28 00:00:23 PST,+224802+0j,+3.57779e+06+1.7668e+06j
2013-08-28 00:00:24 PST,+224775+0j,+3.56645e+06+1.76351e+06j
2013-08-28 00:00:25 PST,+224749+0j,+3.55512e+06+1.76022e+06j
2013-08-28 00:00:26 PST,+224765+0j,+3.56158e+06+1.7621e+06j
2013-08-28 00:00:27 PST,+224784+0j,+3.56937e+06+1.76437e+06j
2013-08-28 00:00:28 PST,+224793+0j,+3.57687e+06+1.76651e+06j
2013-08-28 00:00:29 PST,+224797+0j,+3.58423e+06+1.76859e+06j
