# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+104403+0j,+1.07893e+06+595144j
2013-08-28 00:00:02 PST,+109156+0j,+1.15156e+06+629444j
2013-08-28 00:00:03 PST,+110541+0j,+1.17514e+06+640191j
2013-08-28 00:00:04 PST,+109365+0j,+1.15979e+06+632388j
2013-08-28 00:00:05 PST,+109031+0j,+1.15723e+06+630700j
2013-08-28 00:00:06 PST,+109179+0j,+1.1542e+06+630241j
2013-08-28 00:00:07 PST,+109180+0j,+1.14881e+06+628711j
2013-08-28 00:00:08 PST,+108942+0j,+1.13984e+06+625474j
2013-08-28 00:00:09 PST,+109012+0j,+1.13553e+06+624422j
2013-08-28 00:00:10 PST,+109287+0j,+1.13419e+06+624841j
2013-08-28 00:00:11 PST,+109155+0j,+1.13495e+06+624686j
2013-08-28 00:00:12 PST,+109059+0j,+1.13649e+06+624844j
2013-08-28 00:00:13 PST,+109159+0j,+1.14095e+06+626398j
2013-08-28 00:00:14 PST,+109127+0j,+1.14342e+06+627019j
2013-08-28 00:00:15 PST,+109051+0j,+1.14523e+06+627323j
2013-08-28 00:00:16 PST,+109070+0j,+1.14408e+06+627039j
2013-08-28 00:00:17 PST,+109115+0j,+1.14314e+06+626899j
2013-08-28 00:00:18 PST,+109138+0j,+1.14184e+06+626593j
2013-08-28 00:00:19 PST,+109122+0j,+1.13997e+06+626013j
2013-08-28 00:00:20 PST,+109139+0j,+1.13858e+06+625664j
2013-08-28 00:00:21 PST,+109133+0j,+1.13604e+06+624923j
2013-08-28 00:00:22 PST,+109125+0j,+1.1334e+06+624144j
2013-08-28 00:00:23 PST,+109170+0j,+1.13156e+06+623744j
2013-08-28 00:00:24 PST,+109196+0j,+1.12943e+06+623215j
2013-08-28 00:00:25 PST,+109190+0j,+1.12682e+06+622451j
2013-08-28 00:00:26 PST,+109199+0j,+1.12838e+06+622924j
2013-08-28 00:00:27 PST,+109212+0j,+1.13029e+06+623508j
2013-08-28 00:00:28 PST,+109200+0j,+1.13184e+06+623916j
2013-08-28 00:00:29 PST,+109194+0j,+1.13347e+06+624366j
