# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:18:14 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+372094+0j,+9.05396e+06+4.2066e+06j
2013-08-28 00:00:02 PST,+380308+0j,+9.45857e+06+4.38101e+06j
2013-08-28 00:00:03 PST,+359918+0j,+8.56791e+06+3.98186e+06j
2013-08-28 00:00:04 PST,+346080+0j,+7.99528e+06+3.72381e+06j
2013-08-28 00:00:05 PST,+352274+0j,+8.28713e+06+3.84889e+06j
2013-08-28 00:00:06 PST,+357123+0j,+8.44271e+06+3.92686e+06j
2013-08-28 00:00:07 PST,+354328+0j,+8.26459e+06+3.85713e+06j
2013-08-28 00:00:08 PST,+351635+0j,+8.09346e+06+3.79028e+06j
2013-08-28 00:00:09 PST,+352440+0j,+8.07161e+06+3.78996e+06j
2013-08-28 00:00:10 PST,+353548+0j,+8.06204e+06+3.79522e+06j
2013-08-28 00:00:11 PST,+353408+0j,+8.08456e+06+3.80051e+06j
2013-08-28 00:00:12 PST,+353573+0j,+8.12252e+06+3.81218e+06j
2013-08-28 00:00:13 PST,+353571+0j,+8.15325e+06+3.82075e+06j
2013-08-28 00:00:14 PST,+353163+0j,+8.16676e+06+3.82159e+06j
2013-08-28 00:00:15 PST,+352705+0j,+8.17797e+06+3.82144e+06j
2013-08-28 00:00:16 PST,+352489+0j,+8.15373e+06+3.8132e+06j
2013-08-28 00:00:17 PST,+352458+0j,+8.13556e+06+3.80788e+06j
2013-08-28 00:00:18 PST,+352699+0j,+8.12883e+06+3.80772e+06j
2013-08-28 00:00:19 PST,+352910+0j,+8.12082e+06+3.807e+06j
2013-08-28 00:00:20 PST,+352934+0j,+8.10482e+06+3.8027e+06j
2013-08-28 00:00:21 PST,+352798+0j,+8.07345e+06+3.79303e+06j
2013-08-28 00:00:22 PST,+352730+0j,+8.0445e+06+3.78448e+06j
2013-08-28 00:00:23 PST,+352901+0j,+8.02565e+06+3.78041e+06j
2013-08-28 00:00:24 PST,+353107+0j,+8.00805e+06+3.77705e+06j
2013-08-28 00:00:25 PST,+353206+0j,+7.98607e+06+3.77162e+06j
2013-08-28 00:00:26 PST,+353272+0j,+8.00365e+06+3.777e+06j
2013-08-28 00:00:27 PST,+353373+0j,+8.02581e+06+3.78388e+06j
2013-08-28 00:00:28 PST,+353284+0j,+8.0399e+06+3.78719e+06j
2013-08-28 00:00:29 PST,+353153+0j,+8.05232e+06+3.78971e+06j
