# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+321867+0j,+6.9336e+06+3.26328e+06j
2013-08-28 00:00:02 PST,+393669+0j,+1.00859e+07+4.6585e+06j
2013-08-28 00:00:03 PST,+370608+0j,+9.04485e+06+4.19305e+06j
2013-08-28 00:00:04 PST,+342823+0j,+7.85733e+06+3.66266e+06j
2013-08-28 00:00:05 PST,+350438+0j,+8.20762e+06+3.81366e+06j
2013-08-28 00:00:06 PST,+357636+0j,+8.46515e+06+3.93675e+06j
2013-08-28 00:00:07 PST,+356292+0j,+8.34932e+06+3.89481e+06j
2013-08-28 00:00:08 PST,+354156+0j,+8.20069e+06+3.8381e+06j
2013-08-28 00:00:09 PST,+354398+0j,+8.15441e+06+3.82698e+06j
2013-08-28 00:00:10 PST,+353990+0j,+8.08061e+06+3.80353e+06j
2013-08-28 00:00:11 PST,+353614+0j,+8.0933e+06+3.80437e+06j
2013-08-28 00:00:12 PST,+354081+0j,+8.14398e+06+3.82181e+06j
2013-08-28 00:00:13 PST,+354874+0j,+8.20873e+06+3.84551e+06j
2013-08-28 00:00:14 PST,+355054+0j,+8.24761e+06+3.85759e+06j
2013-08-28 00:00:15 PST,+354280+0j,+8.24544e+06+3.85147e+06j
2013-08-28 00:00:16 PST,+353574+0j,+8.20011e+06+3.8338e+06j
2013-08-28 00:00:17 PST,+353392+0j,+8.17527e+06+3.82563e+06j
2013-08-28 00:00:18 PST,+353852+0j,+8.17785e+06+3.82959e+06j
2013-08-28 00:00:19 PST,+354274+0j,+8.17873e+06+3.83286e+06j
2013-08-28 00:00:20 PST,+354479+0j,+8.17029e+06+3.83198e+06j
2013-08-28 00:00:21 PST,+354400+0j,+8.1411e+06+3.82329e+06j
2013-08-28 00:00:22 PST,+354439+0j,+8.11644e+06+3.81669e+06j
2013-08-28 00:00:23 PST,+354642+0j,+8.09861e+06+3.81321e+06j
2013-08-28 00:00:24 PST,+354802+0j,+8.07901e+06+3.80887e+06j
2013-08-28 00:00:25 PST,+354904+0j,+8.05684e+06+3.80346e+06j
2013-08-28 00:00:26 PST,+355050+0j,+8.07794e+06+3.81038e+06j
2013-08-28 00:00:27 PST,+355267+0j,+8.10518e+06+3.81949e+06j
2013-08-28 00:00:28 PST,+355205+0j,+8.12057e+06+3.82338e+06j
2013-08-28 00:00:29 PST,+355064+0j,+8.13276e+06+3.82577e+06j
