# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:47:59 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+214665+0j,+3.37191e+06+1.66002e+06j
2013-08-28 00:00:02 PST,+219526+0j,+3.51512e+06+1.7235e+06j
2013-08-28 00:00:03 PST,+208162+0j,+3.21633e+06+1.58587e+06j
2013-08-28 00:00:04 PST,+199266+0j,+2.9932e+06+1.48267e+06j
2013-08-28 00:00:05 PST,+202629+0j,+3.08853e+06+1.52463e+06j
2013-08-28 00:00:06 PST,+205707+0j,+3.15065e+06+1.55612e+06j
2013-08-28 00:00:07 PST,+204187+0j,+3.09211e+06+1.5327e+06j
2013-08-28 00:00:08 PST,+202587+0j,+3.03235e+06+1.50864e+06j
2013-08-28 00:00:09 PST,+202911+0j,+3.02204e+06+1.50723e+06j
2013-08-28 00:00:10 PST,+203498+0j,+3.01829e+06+1.50887e+06j
2013-08-28 00:00:11 PST,+203497+0j,+3.02768e+06+1.51149e+06j
2013-08-28 00:00:12 PST,+203563+0j,+3.03962e+06+1.51513e+06j
2013-08-28 00:00:13 PST,+203508+0j,+3.04845e+06+1.51737e+06j
2013-08-28 00:00:14 PST,+203435+0j,+3.05679e+06+1.51938e+06j
2013-08-28 00:00:15 PST,+203317+0j,+3.06398e+06+1.52086e+06j
2013-08-28 00:00:16 PST,+203087+0j,+3.05312e+06+1.51675e+06j
2013-08-28 00:00:17 PST,+202941+0j,+3.04375e+06+1.51347e+06j
2013-08-28 00:00:18 PST,+203136+0j,+3.04316e+06+1.51415e+06j
2013-08-28 00:00:19 PST,+203363+0j,+3.04328e+06+1.51525e+06j
2013-08-28 00:00:20 PST,+203426+0j,+3.03926e+06+1.5144e+06j
2013-08-28 00:00:21 PST,+203375+0j,+3.02944e+06+1.51143e+06j
2013-08-28 00:00:22 PST,+203327+0j,+3.01955e+06+1.50844e+06j
2013-08-28 00:00:23 PST,+203399+0j,+3.01271e+06+1.50683e+06j
2013-08-28 00:00:24 PST,+203541+0j,+3.00761e+06+1.50605e+06j
2013-08-28 00:00:25 PST,+203634+0j,+3.00124e+06+1.5047e+06j
2013-08-28 00:00:26 PST,+203676+0j,+3.00722e+06+1.50658e+06j
2013-08-28 00:00:27 PST,+203737+0j,+3.01471e+06+1.50895e+06j
2013-08-28 00:00:28 PST,+203706+0j,+3.01986e+06+1.51026e+06j
2013-08-28 00:00:29 PST,+203646+0j,+3.0243e+06+1.51123e+06j
