# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 22:54:19 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+206223+0j,+3.14723e+06+1.55751e+06j
2013-08-28 00:00:02 PST,+222797+0j,+3.60652e+06+1.76499e+06j
2013-08-28 00:00:03 PST,+210273+0j,+3.27258e+06+1.61148e+06j
2013-08-28 00:00:04 PST,+201439+0j,+3.0491e+06+1.50815e+06j
2013-08-28 00:00:05 PST,+205004+0j,+3.15079e+06+1.55294e+06j
2013-08-28 00:00:06 PST,+208017+0j,+3.21158e+06+1.58388e+06j
2013-08-28 00:00:07 PST,+207257+0j,+3.17211e+06+1.56926e+06j
2013-08-28 00:00:08 PST,+206496+0j,+3.13296e+06+1.55477e+06j
2013-08-28 00:00:09 PST,+206314+0j,+3.10902e+06+1.54724e+06j
2013-08-28 00:00:10 PST,+206132+0j,+3.08515e+06+1.53971e+06j
2013-08-28 00:00:11 PST,+206200+0j,+3.09663e+06+1.54322e+06j
2013-08-28 00:00:12 PST,+206784+0j,+3.12218e+06+1.55308e+06j
2013-08-28 00:00:13 PST,+206999+0j,+3.13837e+06+1.55859e+06j
2013-08-28 00:00:14 PST,+206698+0j,+3.14107e+06+1.55797e+06j
2013-08-28 00:00:15 PST,+206250+0j,+3.13995e+06+1.55559e+06j
2013-08-28 00:00:16 PST,+206016+0j,+3.12874e+06+1.55137e+06j
2013-08-28 00:00:17 PST,+206124+0j,+3.12579e+06+1.55103e+06j
2013-08-28 00:00:18 PST,+206327+0j,+3.12528e+06+1.55181e+06j
2013-08-28 00:00:19 PST,+206388+0j,+3.12102e+06+1.55092e+06j
2013-08-28 00:00:20 PST,+206353+0j,+3.11428e+06+1.54888e+06j
2013-08-28 00:00:21 PST,+206336+0j,+3.10507e+06+1.54621e+06j
2013-08-28 00:00:22 PST,+206349+0j,+3.09649e+06+1.54387e+06j
2013-08-28 00:00:23 PST,+206388+0j,+3.08855e+06+1.54182e+06j
2013-08-28 00:00:24 PST,+206434+0j,+3.08077e+06+1.53986e+06j
2013-08-28 00:00:25 PST,+206495+0j,+3.0734e+06+1.53808e+06j
2013-08-28 00:00:26 PST,+206589+0j,+3.08086e+06+1.5406e+06j
2013-08-28 00:00:27 PST,+206662+0j,+3.08885e+06+1.54318e+06j
2013-08-28 00:00:28 PST,+206590+0j,+3.09313e+06+1.54406e+06j
2013-08-28 00:00:29 PST,+206489+0j,+3.09665e+06+1.54458e+06j
