# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 17:14:09 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+361190+0j,+8.56914e+06+3.99136e+06j
2013-08-28 00:00:02 PST,+397242+0j,+1.0257e+07+4.73417e+06j
2013-08-28 00:00:03 PST,+393516+0j,+1.01111e+07+4.6643e+06j
2013-08-28 00:00:04 PST,+393164+0j,+1.01267e+07+4.66595e+06j
2013-08-28 00:00:05 PST,+394043+0j,+1.02016e+07+4.69369e+06j
2013-08-28 00:00:06 PST,+392455+0j,+1.00572e+07+4.64104e+06j
2013-08-28 00:00:07 PST,+391826+0j,+9.95796e+06+4.60853e+06j
2013-08-28 00:00:08 PST,+392388+0j,+9.91518e+06+4.60101e+06j
2013-08-28 00:00:09 PST,+392307+0j,+9.84198e+06+4.58001e+06j
2013-08-28 00:00:10 PST,+391958+0j,+9.75645e+06+4.55353e+06j
2013-08-28 00:00:11 PST,+391756+0j,+9.78205e+06+4.55906e+06j
2013-08-28 00:00:12 PST,+391651+0j,+9.81504e+06+4.56745e+06j
2013-08-28 00:00:13 PST,+391853+0j,+9.86255e+06+4.58216e+06j
2013-08-28 00:00:14 PST,+391916+0j,+9.90338e+06+4.59404e+06j
2013-08-28 00:00:15 PST,+391695+0j,+9.93084e+06+4.59996e+06j
2013-08-28 00:00:16 PST,+391783+0j,+9.91658e+06+4.59665e+06j
2013-08-28 00:00:17 PST,+391834+0j,+9.89802e+06+4.59188e+06j
2013-08-28 00:00:18 PST,+391947+0j,+9.88239e+06+4.5884e+06j
2013-08-28 00:00:19 PST,+392090+0j,+9.86818e+06+4.58556e+06j
2013-08-28 00:00:20 PST,+392034+0j,+9.84447e+06+4.57858e+06j
2013-08-28 00:00:21 PST,+392073+0j,+9.81478e+06+4.57061e+06j
2013-08-28 00:00:22 PST,+392134+0j,+9.78537e+06+4.56291e+06j
2013-08-28 00:00:23 PST,+392185+0j,+9.75544e+06+4.55499e+06j
2013-08-28 00:00:24 PST,+392203+0j,+9.72399e+06+4.54641e+06j
2013-08-28 00:00:25 PST,+392165+0j,+9.68993e+06+4.53667e+06j
2013-08-28 00:00:26 PST,+392203+0j,+9.71002e+06+4.54255e+06j
2013-08-28 00:00:27 PST,+392235+0j,+9.73358e+06+4.54934e+06j
2013-08-28 00:00:28 PST,+392202+0j,+9.75413e+06+4.55481e+06j
2013-08-28 00:00:29 PST,+392169+0j,+9.77471e+06+4.56026e+06j
