# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+206417+0j,+3.15228e+06+1.55982e+06j
2013-08-28 00:00:02 PST,+223333+0j,+3.62162e+06+1.77185e+06j
2013-08-28 00:00:03 PST,+209853+0j,+3.26135e+06+1.60636e+06j
2013-08-28 00:00:04 PST,+201243+0j,+3.04401e+06+1.50583e+06j
2013-08-28 00:00:05 PST,+204391+0j,+3.13465e+06+1.5456e+06j
2013-08-28 00:00:06 PST,+207371+0j,+3.19448e+06+1.57609e+06j
2013-08-28 00:00:07 PST,+206823+0j,+3.16073e+06+1.56406e+06j
2013-08-28 00:00:08 PST,+206137+0j,+3.12364e+06+1.5505e+06j
2013-08-28 00:00:09 PST,+206102+0j,+3.10359e+06+1.54472e+06j
2013-08-28 00:00:10 PST,+205908+0j,+3.07944e+06+1.53708e+06j
2013-08-28 00:00:11 PST,+205601+0j,+3.08127e+06+1.53616e+06j
2013-08-28 00:00:12 PST,+205888+0j,+3.0991e+06+1.54248e+06j
2013-08-28 00:00:13 PST,+206291+0j,+3.12e+06+1.5502e+06j
2013-08-28 00:00:14 PST,+206397+0j,+3.13327e+06+1.55439e+06j
2013-08-28 00:00:15 PST,+206118+0j,+3.13651e+06+1.55402e+06j
2013-08-28 00:00:16 PST,+205752+0j,+3.1219e+06+1.54824e+06j
2013-08-28 00:00:17 PST,+205626+0j,+3.11284e+06+1.54514e+06j
2013-08-28 00:00:18 PST,+205832+0j,+3.11242e+06+1.54595e+06j
2013-08-28 00:00:19 PST,+206060+0j,+3.11251e+06+1.54703e+06j
2013-08-28 00:00:20 PST,+206144+0j,+3.10891e+06+1.54639e+06j
2013-08-28 00:00:21 PST,+206143+0j,+3.10013e+06+1.54394e+06j
2013-08-28 00:00:22 PST,+206139+0j,+3.09111e+06+1.5414e+06j
2013-08-28 00:00:23 PST,+206211+0j,+3.08403e+06+1.53973e+06j
2013-08-28 00:00:24 PST,+206285+0j,+3.07701e+06+1.53812e+06j
2013-08-28 00:00:25 PST,+206333+0j,+3.06927e+06+1.53617e+06j
2013-08-28 00:00:26 PST,+206389+0j,+3.07578e+06+1.53826e+06j
2013-08-28 00:00:27 PST,+206479+0j,+3.08418e+06+1.54102e+06j
2013-08-28 00:00:28 PST,+206473+0j,+3.09015e+06+1.54268e+06j
2013-08-28 00:00:29 PST,+206413+0j,+3.09471e+06+1.54368e+06j
