# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 17:14:09 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+380466+0j,+9.43542e+06+4.37576e+06j
2013-08-28 00:00:02 PST,+389043+0j,+9.86633e+06+4.56144e+06j
2013-08-28 00:00:03 PST,+380152+0j,+9.48168e+06+4.38627e+06j
2013-08-28 00:00:04 PST,+379212+0j,+9.46842e+06+4.37546e+06j
2013-08-28 00:00:05 PST,+380130+0j,+9.54141e+06+4.40277e+06j
2013-08-28 00:00:06 PST,+379187+0j,+9.43407e+06+4.36569e+06j
2013-08-28 00:00:07 PST,+378794+0j,+9.35125e+06+4.33965e+06j
2013-08-28 00:00:08 PST,+379309+0j,+9.31002e+06+4.33208e+06j
2013-08-28 00:00:09 PST,+379335+0j,+9.24636e+06+4.31453e+06j
2013-08-28 00:00:10 PST,+379287+0j,+9.17932e+06+4.29556e+06j
2013-08-28 00:00:11 PST,+379063+0j,+9.20196e+06+4.30016e+06j
2013-08-28 00:00:12 PST,+379015+0j,+9.23532e+06+4.3091e+06j
2013-08-28 00:00:13 PST,+379251+0j,+9.28166e+06+4.32371e+06j
2013-08-28 00:00:14 PST,+379209+0j,+9.31515e+06+4.33277e+06j
2013-08-28 00:00:15 PST,+379084+0j,+9.34492e+06+4.34014e+06j
2013-08-28 00:00:16 PST,+379080+0j,+9.32752e+06+4.33521e+06j
2013-08-28 00:00:17 PST,+379062+0j,+9.30707e+06+4.32938e+06j
2013-08-28 00:00:18 PST,+379242+0j,+9.29572e+06+4.32753e+06j
2013-08-28 00:00:19 PST,+379340+0j,+9.28054e+06+4.32408e+06j
2013-08-28 00:00:20 PST,+379295+0j,+9.25881e+06+4.31773e+06j
2013-08-28 00:00:21 PST,+379336+0j,+9.23113e+06+4.31032e+06j
2013-08-28 00:00:22 PST,+379397+0j,+9.2037e+06+4.30315e+06j
2013-08-28 00:00:23 PST,+379471+0j,+9.17682e+06+4.29625e+06j
2013-08-28 00:00:24 PST,+379496+0j,+9.14769e+06+4.28836e+06j
2013-08-28 00:00:25 PST,+379475+0j,+9.11652e+06+4.27956e+06j
2013-08-28 00:00:26 PST,+379529+0j,+9.13612e+06+4.28541e+06j
2013-08-28 00:00:27 PST,+379581+0j,+9.15913e+06+4.2922e+06j
2013-08-28 00:00:28 PST,+379536+0j,+9.17775e+06+4.29705e+06j
2013-08-28 00:00:29 PST,+379492+0j,+9.19648e+06+4.30192e+06j
