# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 17:14:09 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+224206+0j,+3.63569e+06+1.78006e+06j
2013-08-28 00:00:02 PST,+231410+0j,+3.85297e+06+1.87684e+06j
2013-08-28 00:00:03 PST,+228022+0j,+3.76596e+06+1.83543e+06j
2013-08-28 00:00:04 PST,+227050+0j,+3.74883e+06+1.82582e+06j
2013-08-28 00:00:05 PST,+226947+0j,+3.75664e+06+1.82753e+06j
2013-08-28 00:00:06 PST,+226900+0j,+3.73262e+06+1.82053e+06j
2013-08-28 00:00:07 PST,+228025+0j,+3.74153e+06+1.82863e+06j
2013-08-28 00:00:08 PST,+227535+0j,+3.70419e+06+1.81572e+06j
2013-08-28 00:00:09 PST,+226886+0j,+3.66262e+06+1.80086e+06j
2013-08-28 00:00:10 PST,+227127+0j,+3.64611e+06+1.79745e+06j
2013-08-28 00:00:11 PST,+227718+0j,+3.67441e+06+1.80831e+06j
2013-08-28 00:00:12 PST,+227678+0j,+3.68609e+06+1.81138e+06j
2013-08-28 00:00:13 PST,+227157+0j,+3.6842e+06+1.80825e+06j
2013-08-28 00:00:14 PST,+227250+0j,+3.69961e+06+1.81302e+06j
2013-08-28 00:00:15 PST,+227391+0j,+3.71638e+06+1.81841e+06j
2013-08-28 00:00:16 PST,+227461+0j,+3.71214e+06+1.81757e+06j
2013-08-28 00:00:17 PST,+227326+0j,+3.70121e+06+1.81386e+06j
2013-08-28 00:00:18 PST,+227286+0j,+3.69306e+06+1.81137e+06j
2013-08-28 00:00:19 PST,+227408+0j,+3.6895e+06+1.81096e+06j
2013-08-28 00:00:20 PST,+227396+0j,+3.68207e+06+1.80884e+06j
2013-08-28 00:00:21 PST,+227457+0j,+3.67317e+06+1.80665e+06j
2013-08-28 00:00:22 PST,+227444+0j,+3.66193e+06+1.80345e+06j
2013-08-28 00:00:23 PST,+227430+0j,+3.65068e+06+1.80023e+06j
2013-08-28 00:00:24 PST,+227443+0j,+3.6402e+06+1.79737e+06j
2013-08-28 00:00:25 PST,+227449+0j,+3.6295e+06+1.79441e+06j
2013-08-28 00:00:26 PST,+227498+0j,+3.63704e+06+1.79677e+06j
2013-08-28 00:00:27 PST,+227463+0j,+3.64349e+06+1.7984e+06j
2013-08-28 00:00:28 PST,+227429+0j,+3.64995e+06+1.80004e+06j
2013-08-28 00:00:29 PST,+227449+0j,+3.65798e+06+1.80238e+06j
