# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:47:59 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+221327+0j,+3.55499e+06+1.74337e+06j
2013-08-28 00:00:02 PST,+228586+0j,+3.77122e+06+1.83978e+06j
2013-08-28 00:00:03 PST,+226243+0j,+3.71486e+06+1.81229e+06j
2013-08-28 00:00:04 PST,+224897+0j,+3.68709e+06+1.79787e+06j
2013-08-28 00:00:05 PST,+224685+0j,+3.69164e+06+1.79812e+06j
2013-08-28 00:00:06 PST,+222607+0j,+3.61057e+06+1.76519e+06j
2013-08-28 00:00:07 PST,+222402+0j,+3.58245e+06+1.75634e+06j
2013-08-28 00:00:08 PST,+223555+0j,+3.59229e+06+1.76473e+06j
2013-08-28 00:00:09 PST,+224218+0j,+3.58814e+06+1.76683e+06j
2013-08-28 00:00:10 PST,+224245+0j,+3.5662e+06+1.7608e+06j
2013-08-28 00:00:11 PST,+223450+0j,+3.55569e+06+1.75396e+06j
2013-08-28 00:00:12 PST,+223302+0j,+3.56391e+06+1.75556e+06j
2013-08-28 00:00:13 PST,+223651+0j,+3.58596e+06+1.76342e+06j
2013-08-28 00:00:14 PST,+223594+0j,+3.59672e+06+1.76617e+06j
2013-08-28 00:00:15 PST,+223560+0j,+3.60811e+06+1.76918e+06j
2013-08-28 00:00:16 PST,+223630+0j,+3.6041e+06+1.76838e+06j
2013-08-28 00:00:17 PST,+223735+0j,+3.60022e+06+1.76781e+06j
2013-08-28 00:00:18 PST,+223816+0j,+3.59564e+06+1.76692e+06j
2013-08-28 00:00:19 PST,+223621+0j,+3.58333e+06+1.76256e+06j
2013-08-28 00:00:20 PST,+223526+0j,+3.57387e+06+1.75943e+06j
2013-08-28 00:00:21 PST,+223644+0j,+3.56691e+06+1.75803e+06j
2013-08-28 00:00:22 PST,+223697+0j,+3.55788e+06+1.75578e+06j
2013-08-28 00:00:23 PST,+223757+0j,+3.54903e+06+1.7536e+06j
2013-08-28 00:00:24 PST,+223782+0j,+3.53919e+06+1.75098e+06j
2013-08-28 00:00:25 PST,+223740+0j,+3.52752e+06+1.74752e+06j
2013-08-28 00:00:26 PST,+223744+0j,+3.53362e+06+1.74925e+06j
2013-08-28 00:00:27 PST,+223764+0j,+3.54135e+06+1.7515e+06j
2013-08-28 00:00:28 PST,+223761+0j,+3.54845e+06+1.75347e+06j
2013-08-28 00:00:29 PST,+223763+0j,+3.55571e+06+1.75552e+06j
