# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:47:59 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+95865.1+0j,+959489+537693j
2013-08-28 00:00:02 PST,+107453+0j,+1.12607e+06+617256j
2013-08-28 00:00:03 PST,+110061+0j,+1.16783e+06+636711j
2013-08-28 00:00:04 PST,+106687+0j,+1.11952e+06+613196j
2013-08-28 00:00:05 PST,+107259+0j,+1.13048e+06+617974j
2013-08-28 00:00:06 PST,+107908+0j,+1.13506e+06+621131j
2013-08-28 00:00:07 PST,+107722+0j,+1.12701e+06+618301j
2013-08-28 00:00:08 PST,+107289+0j,+1.11539e+06+613726j
2013-08-28 00:00:09 PST,+107431+0j,+1.11227e+06+613224j
2013-08-28 00:00:10 PST,+107639+0j,+1.11007e+06+613189j
2013-08-28 00:00:11 PST,+107627+0j,+1.11253e+06+613875j
2013-08-28 00:00:12 PST,+107574+0j,+1.11463e+06+614328j
2013-08-28 00:00:13 PST,+107555+0j,+1.11723e+06+615015j
2013-08-28 00:00:14 PST,+107575+0j,+1.1204e+06+615978j
2013-08-28 00:00:15 PST,+107509+0j,+1.12227e+06+616330j
2013-08-28 00:00:16 PST,+107482+0j,+1.12048e+06+615735j
2013-08-28 00:00:17 PST,+107465+0j,+1.11866e+06+615164j
2013-08-28 00:00:18 PST,+107483+0j,+1.11734e+06+614836j
2013-08-28 00:00:19 PST,+107531+0j,+1.11646e+06+614719j
2013-08-28 00:00:20 PST,+107560+0j,+1.11531e+06+614474j
2013-08-28 00:00:21 PST,+107539+0j,+1.1126e+06+613643j
2013-08-28 00:00:22 PST,+107546+0j,+1.11027e+06+612992j
2013-08-28 00:00:23 PST,+107586+0j,+1.1084e+06+612570j
2013-08-28 00:00:24 PST,+107621+0j,+1.10648e+06+612122j
2013-08-28 00:00:25 PST,+107641+0j,+1.10431e+06+611559j
2013-08-28 00:00:26 PST,+107660+0j,+1.10598e+06+612096j
2013-08-28 00:00:27 PST,+107684+0j,+1.108e+06+612740j
2013-08-28 00:00:28 PST,+107666+0j,+1.1094e+06+613091j
2013-08-28 00:00:29 PST,+107653+0j,+1.1109e+06+613483j
