# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Thu Jan 27 23:36:14 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+394056+0j,+1.00717e+07+4.65759e+06j
2013-08-28 00:00:02 PST,+411957+0j,+1.09776e+07+5.05242e+06j
2013-08-28 00:00:03 PST,+403340+0j,+1.05868e+07+4.8743e+06j
2013-08-28 00:00:04 PST,+402457+0j,+1.05776e+07+4.86471e+06j
2013-08-28 00:00:05 PST,+402822+0j,+1.06297e+07+4.88214e+06j
2013-08-28 00:00:06 PST,+403036+0j,+1.05685e+07+4.8668e+06j
2013-08-28 00:00:07 PST,+403000+0j,+1.04936e+07+4.84562e+06j
2013-08-28 00:00:08 PST,+402845+0j,+1.04129e+07+4.82195e+06j
2013-08-28 00:00:09 PST,+402882+0j,+1.03415e+07+4.80236e+06j
2013-08-28 00:00:10 PST,+403015+0j,+1.02747e+07+4.78484e+06j
2013-08-28 00:00:11 PST,+403075+0j,+1.03145e+07+4.79644e+06j
2013-08-28 00:00:12 PST,+403014+0j,+1.03517e+07+4.80632e+06j
2013-08-28 00:00:13 PST,+402996+0j,+1.0391e+07+4.81707e+06j
2013-08-28 00:00:14 PST,+403052+0j,+1.04339e+07+4.82944e+06j
2013-08-28 00:00:15 PST,+403014+0j,+1.04721e+07+4.83978e+06j
2013-08-28 00:00:16 PST,+402991+0j,+1.04515e+07+4.83385e+06j
2013-08-28 00:00:17 PST,+402982+0j,+1.04289e+07+4.82747e+06j
2013-08-28 00:00:18 PST,+403033+0j,+1.04093e+07+4.82241e+06j
2013-08-28 00:00:19 PST,+403075+0j,+1.03891e+07+4.81714e+06j
2013-08-28 00:00:20 PST,+403080+0j,+1.03672e+07+4.8111e+06j
2013-08-28 00:00:21 PST,+403091+0j,+1.03343e+07+4.80203e+06j
2013-08-28 00:00:22 PST,+403106+0j,+1.03009e+07+4.79289e+06j
2013-08-28 00:00:23 PST,+403129+0j,+1.02679e+07+4.7839e+06j
2013-08-28 00:00:24 PST,+403136+0j,+1.02341e+07+4.77459e+06j
2013-08-28 00:00:25 PST,+403153+0j,+1.02008e+07+4.76548e+06j
2013-08-28 00:00:26 PST,+403184+0j,+1.02216e+07+4.77152e+06j
2013-08-28 00:00:27 PST,+403206+0j,+1.0246e+07+4.77847e+06j
2013-08-28 00:00:28 PST,+403187+0j,+1.02685e+07+4.78457e+06j
2013-08-28 00:00:29 PST,+403173+0j,+1.02912e+07+4.79074e+06j
