# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+88345.2+0j,+861249+490159j
2013-08-28 00:00:02 PST,+103456+0j,+1.06753e+06+589240j
2013-08-28 00:00:03 PST,+106315+0j,+1.1116e+06+609891j
2013-08-28 00:00:04 PST,+101177+0j,+1.03931e+06+574859j
2013-08-28 00:00:05 PST,+101927+0j,+1.05221e+06+580632j
2013-08-28 00:00:06 PST,+102869+0j,+1.06111e+06+585778j
2013-08-28 00:00:07 PST,+102764+0j,+1.0548e+06+583674j
2013-08-28 00:00:08 PST,+102326+0j,+1.04382e+06+579309j
2013-08-28 00:00:09 PST,+102408+0j,+1.04023e+06+578499j
2013-08-28 00:00:10 PST,+102405+0j,+1.03542e+06+577116j
2013-08-28 00:00:11 PST,+102474+0j,+1.03879e+06+578272j
2013-08-28 00:00:12 PST,+102474+0j,+1.0414e+06+579023j
2013-08-28 00:00:13 PST,+102512+0j,+1.04456e+06+580034j
2013-08-28 00:00:14 PST,+102519+0j,+1.04726e+06+580830j
2013-08-28 00:00:15 PST,+102418+0j,+1.04843e+06+580895j
2013-08-28 00:00:16 PST,+102360+0j,+1.04634e+06+580129j
2013-08-28 00:00:17 PST,+102333+0j,+1.04452e+06+579532j
2013-08-28 00:00:18 PST,+102393+0j,+1.04394e+06+579524j
2013-08-28 00:00:19 PST,+102435+0j,+1.04309e+06+579398j
2013-08-28 00:00:20 PST,+102483+0j,+1.04232e+06+579307j
2013-08-28 00:00:21 PST,+102470+0j,+1.03996e+06+578598j
2013-08-28 00:00:22 PST,+102482+0j,+1.03792e+06+578045j
2013-08-28 00:00:23 PST,+102520+0j,+1.03624e+06+577665j
2013-08-28 00:00:24 PST,+102557+0j,+1.03453e+06+577280j
2013-08-28 00:00:25 PST,+102582+0j,+1.03265e+06+576810j
2013-08-28 00:00:26 PST,+102605+0j,+1.03424e+06+577333j
2013-08-28 00:00:27 PST,+102641+0j,+1.03626e+06+578008j
2013-08-28 00:00:28 PST,+102621+0j,+1.0375e+06+578314j
2013-08-28 00:00:29 PST,+102601+0j,+1.03874e+06+578614j
