# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:47:59 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+86107.6+0j,+833281+476578j
2013-08-28 00:00:02 PST,+104610+0j,+1.08424e+06+597245j
2013-08-28 00:00:03 PST,+105685+0j,+1.10231e+06+605446j
2013-08-28 00:00:04 PST,+100125+0j,+1.0244e+06+567717j
2013-08-28 00:00:05 PST,+101653+0j,+1.04828e+06+578754j
2013-08-28 00:00:06 PST,+102762+0j,+1.05956e+06+585038j
2013-08-28 00:00:07 PST,+102433+0j,+1.05009e+06+581404j
2013-08-28 00:00:08 PST,+101684+0j,+1.03476e+06+574946j
2013-08-28 00:00:09 PST,+101810+0j,+1.03185e+06+574445j
2013-08-28 00:00:10 PST,+102113+0j,+1.03135e+06+575147j
2013-08-28 00:00:11 PST,+102225+0j,+1.03531e+06+576584j
2013-08-28 00:00:12 PST,+102177+0j,+1.03722e+06+577007j
2013-08-28 00:00:13 PST,+102085+0j,+1.03851e+06+577130j
2013-08-28 00:00:14 PST,+102134+0j,+1.04181e+06+578202j
2013-08-28 00:00:15 PST,+102058+0j,+1.04331e+06+578434j
2013-08-28 00:00:16 PST,+101982+0j,+1.04099e+06+577557j
2013-08-28 00:00:17 PST,+101932+0j,+1.03885e+06+576804j
2013-08-28 00:00:18 PST,+101989+0j,+1.03823e+06+576775j
2013-08-28 00:00:19 PST,+102086+0j,+1.03817e+06+577021j
2013-08-28 00:00:20 PST,+102127+0j,+1.03732e+06+576896j
2013-08-28 00:00:21 PST,+102085+0j,+1.03456e+06+575991j
2013-08-28 00:00:22 PST,+102085+0j,+1.03237e+06+575361j
2013-08-28 00:00:23 PST,+102131+0j,+1.03082e+06+575040j
2013-08-28 00:00:24 PST,+102187+0j,+1.0294e+06+574786j
2013-08-28 00:00:25 PST,+102223+0j,+1.02768e+06+574395j
2013-08-28 00:00:26 PST,+102249+0j,+1.02929e+06+574930j
2013-08-28 00:00:27 PST,+102279+0j,+1.03122e+06+575564j
2013-08-28 00:00:28 PST,+102251+0j,+1.03233e+06+575809j
2013-08-28 00:00:29 PST,+102232+0j,+1.03359e+06+576117j
