# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 20:36:17 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+224254+0j,+3.63705e+06+1.78068e+06j
2013-08-28 00:00:02 PST,+230633+0j,+3.8304e+06+1.8666e+06j
2013-08-28 00:00:03 PST,+228202+0j,+3.77113e+06+1.83778e+06j
2013-08-28 00:00:04 PST,+228124+0j,+3.7798e+06+1.83986e+06j
2013-08-28 00:00:05 PST,+226446+0j,+3.74223e+06+1.82097e+06j
2013-08-28 00:00:06 PST,+224964+0j,+3.6773e+06+1.79546e+06j
2013-08-28 00:00:07 PST,+226550+0j,+3.69945e+06+1.80951e+06j
2013-08-28 00:00:08 PST,+227061+0j,+3.69075e+06+1.80961e+06j
2013-08-28 00:00:09 PST,+226683+0j,+3.65691e+06+1.79826e+06j
2013-08-28 00:00:10 PST,+226215+0j,+3.62073e+06+1.78582e+06j
2013-08-28 00:00:11 PST,+226438+0j,+3.63865e+06+1.79191e+06j
2013-08-28 00:00:12 PST,+226853+0j,+3.66291e+06+1.80078e+06j
2013-08-28 00:00:13 PST,+226846+0j,+3.67543e+06+1.80426e+06j
2013-08-28 00:00:14 PST,+226820+0j,+3.6874e+06+1.80748e+06j
2013-08-28 00:00:15 PST,+226698+0j,+3.69663e+06+1.80947e+06j
2013-08-28 00:00:16 PST,+226633+0j,+3.68863e+06+1.8069e+06j
2013-08-28 00:00:17 PST,+226563+0j,+3.67962e+06+1.80402e+06j
2013-08-28 00:00:18 PST,+226574+0j,+3.67295e+06+1.8022e+06j
2013-08-28 00:00:19 PST,+226712+0j,+3.66987e+06+1.802e+06j
2013-08-28 00:00:20 PST,+226619+0j,+3.6602e+06+1.79887e+06j
2013-08-28 00:00:21 PST,+226521+0j,+3.6469e+06+1.79466e+06j
2013-08-28 00:00:22 PST,+226601+0j,+3.63841e+06+1.79266e+06j
2013-08-28 00:00:23 PST,+226721+0j,+3.63097e+06+1.79117e+06j
2013-08-28 00:00:24 PST,+226758+0j,+3.62119e+06+1.78864e+06j
2013-08-28 00:00:25 PST,+226703+0j,+3.60887e+06+1.78494e+06j
2013-08-28 00:00:26 PST,+226714+0j,+3.61529e+06+1.78678e+06j
2013-08-28 00:00:27 PST,+226764+0j,+3.62409e+06+1.78949e+06j
2013-08-28 00:00:28 PST,+226766+0j,+3.63152e+06+1.79158e+06j
2013-08-28 00:00:29 PST,+226752+0j,+3.6385e+06+1.79346e+06j
